Source,Year,Mean,Date,Month,Season,Mean_Normalized
gcag,1960-10,-0.0312,1960-10-01,10,Post-Monsoon,0.4014812467820508
GISTEMP,1960-11,-0.11,1960-11-01,11,Post-Monsoon,0.37027208998376177
gcag,1960-11,-0.215,1960-11-01,11,Post-Monsoon,0.32868628460533095
GISTEMP,1960-12,0.19,1960-12-01,12,Winter,0.4890886767792784
gcag,1960-12,0.0836,1960-12-01,12,Winter,0.44694839399580183
GISTEMP,1961-01,0.07,1961-01-01,1,Winter,0.4415620420610718
gcag,1961-01,-0.0522,1961-01-01,1,Winter,0.39316408570636463
GISTEMP,1961-02,0.19,1961-02-01,2,Winter,0.4890886767792784
gcag,1961-02,0.0908,1961-02-01,2,Winter,0.44979999207889426
GISTEMP,1961-03,0.09,1961-03-01,3,Summer,0.4494831478474396
gcag,1961-03,-0.0616,1961-03-01,3,Summer,0.38944116598677175
GISTEMP,1961-04,0.13,1961-04-01,4,Summer,0.4653253594201751
gcag,1961-04,0.061,1961-04-01,4,Summer,0.43799754445720623
GISTEMP,1961-05,0.12,1961-05-01,5,Summer,0.46136480652699113
gcag,1961-05,0.0679,1961-05-01,5,Summer,0.44073032595350314
GISTEMP,1961-06,0.12,1961-06-01,6,Monsoon,0.46136480652699113
gcag,1961-06,0.0876,1961-06-01,6,Monsoon,0.44853261515307535
GISTEMP,1961-07,0.01,1961-07-01,7,Monsoon,0.41779872470196844
gcag,1961-07,-0.0397,1961-07-01,7,Monsoon,0.39811477682284446
GISTEMP,1961-08,0.01,1961-08-01,8,Monsoon,0.41779872470196844
gcag,1961-08,-0.0169,1961-08-01,8,Monsoon,0.4071448374193038
GISTEMP,1961-09,0.08,1961-09-01,9,Post-Monsoon,0.44552259495425567
gcag,1961-09,-0.0302,1961-09-01,9,Post-Monsoon,0.4018773020713692
GISTEMP,1961-10,0.0,1961-10-01,10,Post-Monsoon,0.4138381718087845
gcag,1961-10,-0.0638,1961-10-01,10,Post-Monsoon,0.3885698443502713
GISTEMP,1961-11,0.03,1961-11-01,11,Post-Monsoon,0.4257198304883362
gcag,1961-11,-0.0311,1961-11-01,11,Post-Monsoon,0.40152085231098267
GISTEMP,1961-12,-0.16,1961-12-01,12,Winter,0.3504693255178423
gcag,1961-12,-0.2518,1961-12-01,12,Winter,0.3141114499584142
GISTEMP,1962-01,0.05,1962-01-01,1,Winter,0.433640936274704
gcag,1962-01,-0.057,1962-01-01,1,Winter,0.3912630203176363
GISTEMP,1962-02,0.15,1962-02-01,2,Winter,0.47324646520654284
gcag,1962-02,0.0122,1962-02-01,2,Winter,0.4186700463384689
GISTEMP,1962-03,0.1,1962-03-01,3,Summer,0.45344370074062346
gcag,1962-03,0.0187,1962-03-01,3,Summer,0.4212444057190384
GISTEMP,1962-04,0.05,1962-04-01,4,Summer,0.433640936274704
gcag,1962-04,-0.0261,1962-04-01,4,Summer,0.4035011287575746
GISTEMP,1962-05,-0.06,1962-05-01,5,Summer,0.39007485444968115
gcag,1962-05,-0.1816,1962-05-01,5,Summer,0.34191453126856514
GISTEMP,1962-06,0.03,1962-06-01,6,Monsoon,0.4257198304883362
gcag,1962-06,-0.0563,1962-06-01,6,Monsoon,0.3915402590201592
GISTEMP,1962-07,0.02,1962-07-01,7,Monsoon,0.4217592775951523
gcag,1962-07,-0.1092,1962-07-01,7,Monsoon,0.3705889342152165
GISTEMP,1962-08,-0.01,1962-08-01,8,Monsoon,0.40987761891560065
gcag,1962-08,-0.1097,1962-08-01,8,Monsoon,0.3703909065705573
GISTEMP,1962-09,0.0,1962-09-01,9,Post-Monsoon,0.4138381718087845
gcag,1962-09,-0.0748,1962-09-01,9,Post-Monsoon,0.38421323616776903
GISTEMP,1962-10,0.01,1962-10-01,10,Post-Monsoon,0.41779872470196844
gcag,1962-10,-0.0382,1962-10-01,10,Post-Monsoon,0.3987088597568221
GISTEMP,1962-11,0.06,1962-11-01,11,Post-Monsoon,0.4376014891678879
gcag,1962-11,-0.0209,1962-11-01,11,Post-Monsoon,0.4055606162620302
GISTEMP,1962-12,-0.03,1962-12-01,12,Winter,0.40195651312923286
gcag,1962-12,-0.1256,1962-12-01,12,Winter,0.3640936274703949
GISTEMP,1963-01,-0.03,1963-01-01,1,Winter,0.40195651312923286
gcag,1963-01,-0.1219,1963-01-01,1,Winter,0.3655590320408729
GISTEMP,1963-02,0.18,1963-02-01,2,Winter,0.4851281238860945
gcag,1963-02,0.04,1963-02-01,2,Winter,0.4296803833815201
GISTEMP,1963-03,-0.14,1963-03-01,3,Summer,0.35839043130421006
gcag,1963-03,-0.341,1963-03-01,3,Summer,0.27878331815121393
GISTEMP,1963-04,-0.07,1963-04-01,4,Summer,0.3861143015564973
gcag,1963-04,-0.1791,1963-04-01,4,Summer,0.34290466949186105
GISTEMP,1963-05,-0.06,1963-05-01,5,Summer,0.39007485444968115
gcag,1963-05,-0.1467,1963-05-01,5,Summer,0.3557368608657769
GISTEMP,1963-06,0.05,1963-06-01,6,Monsoon,0.433640936274704
gcag,1963-06,-0.0668,1963-06-01,6,Monsoon,0.38738167848231614
GISTEMP,1963-07,0.06,1963-07-01,7,Monsoon,0.4376014891678879
gcag,1963-07,0.0595,1963-07-01,7,Monsoon,0.43740346152322873
GISTEMP,1963-08,0.22,1963-08-01,8,Monsoon,0.5009703354588301
gcag,1963-08,0.1458,1963-08-01,8,Monsoon,0.4715830329914056
GISTEMP,1963-09,0.18,1963-09-01,9,Post-Monsoon,0.4851281238860945
gcag,1963-09,0.122,1963-09-01,9,Post-Monsoon,0.462156917105628
GISTEMP,1963-10,0.14,1963-10-01,10,Post-Monsoon,0.4692859123133589
gcag,1963-10,0.0642,1963-10-01,10,Post-Monsoon,0.4392649213830251
GISTEMP,1963-11,0.15,1963-11-01,11,Post-Monsoon,0.47324646520654284
gcag,1963-11,0.0447,1963-11-01,11,Post-Monsoon,0.4315418432413165
GISTEMP,1963-12,-0.03,1963-12-01,12,Winter,0.40195651312923286
gcag,1963-12,-0.0625,1963-12-01,12,Winter,0.38908471622638524
GISTEMP,1964-01,-0.09,1964-01-01,1,Winter,0.37819319577012955
gcag,1964-01,-0.1945,1964-01-01,1,Winter,0.3368054180363579
GISTEMP,1964-02,-0.1,1964-02-01,2,Winter,0.37423264287694563
gcag,1964-02,-0.223,1964-02-01,2,Winter,0.32551784229078384
GISTEMP,1964-03,-0.21,1964-03-01,3,Summer,0.3306665610519229
gcag,1964-03,-0.3828,1964-03-01,3,Summer,0.2622282070577053
GISTEMP,1964-04,-0.32,1964-04-01,4,Summer,0.2871004792269001
gcag,1964-04,-0.4416,1964-04-01,4,Summer,0.238940156045784
GISTEMP,1964-05,-0.25,1964-05-01,5,Summer,0.3148243494791873
gcag,1964-05,-0.3742,1964-05-01,5,Summer,0.2656342825458434
GISTEMP,1964-06,-0.04,1964-06-01,6,Monsoon,0.39799596023604894
gcag,1964-06,-0.1666,1964-06-01,6,Monsoon,0.34785536060834094
GISTEMP,1964-07,-0.04,1964-07-01,7,Monsoon,0.39799596023604894
gcag,1964-07,-0.2006,1964-07-01,7,Monsoon,0.3343894807715157
GISTEMP,1964-08,-0.22,1964-08-01,8,Monsoon,0.32670600815873896
gcag,1964-08,-0.3005,1964-08-01,8,Monsoon,0.29482355736860866
GISTEMP,1964-09,-0.29,1964-09-01,9,Post-Monsoon,0.29898213790645173
gcag,1964-09,-0.4046,1964-09-01,9,Post-Monsoon,0.25359420175056435
GISTEMP,1964-10,-0.32,1964-10-01,10,Post-Monsoon,0.2871004792269001
gcag,1964-10,-0.3114,1964-10-01,10,Post-Monsoon,0.2905065547150382
GISTEMP,1964-11,-0.21,1964-11-01,11,Post-Monsoon,0.3306665610519229
gcag,1964-11,-0.2988,1964-11-01,11,Post-Monsoon,0.29549685136044995
GISTEMP,1964-12,-0.3,1964-12-01,12,Winter,0.29502158501326786
gcag,1964-12,-0.3716,1964-12-01,12,Winter,0.26666402629807123
GISTEMP,1965-01,-0.08,1965-01-01,1,Winter,0.3821537486633134
gcag,1965-01,-0.1623,1965-01-01,1,Winter,0.34955839835241004
GISTEMP,1965-02,-0.17,1965-02-01,2,Winter,0.3465087726246584
gcag,1965-02,-0.2631,1965-02-01,2,Winter,0.3096360251891164
GISTEMP,1965-03,-0.13,1965-03-01,3,Summer,0.362350984197394
gcag,1965-03,-0.2597,1965-03-01,3,Summer,0.3109826131727989
GISTEMP,1965-04,-0.19,1965-04-01,4,Summer,0.33858766683829067
gcag,1965-04,-0.2986,1965-04-01,4,Summer,0.29557606241831363
GISTEMP,1965-05,-0.12,1965-05-01,5,Summer,0.36631153709057784
gcag,1965-05,-0.192,1965-05-01,5,Summer,0.3377955562596539
GISTEMP,1965-06,-0.08,1965-06-01,6,Monsoon,0.3821537486633134
gcag,1965-06,-0.2075,1965-06-01,6,Monsoon,0.33165669927521885
GISTEMP,1965-07,-0.13,1965-07-01,7,Monsoon,0.362350984197394
gcag,1965-07,-0.2666,1965-07-01,7,Monsoon,0.30824983167650205
GISTEMP,1965-08,-0.04,1965-08-01,8,Monsoon,0.39799596023604894
gcag,1965-08,-0.162,1965-08-01,8,Monsoon,0.3496772149392055
GISTEMP,1965-09,-0.15,1965-09-01,9,Post-Monsoon,0.3544298784110262
gcag,1965-09,-0.2453,1965-09-01,9,Post-Monsoon,0.31668580933898377
GISTEMP,1965-10,-0.05,1965-10-01,10,Post-Monsoon,0.3940354073428651
gcag,1965-10,-0.1058,1965-10-01,10,Post-Monsoon,0.37193552219889897
GISTEMP,1965-11,-0.06,1965-11-01,11,Post-Monsoon,0.39007485444968115
gcag,1965-11,-0.1438,1965-11-01,11,Post-Monsoon,0.3568854212048002
GISTEMP,1965-12,-0.08,1965-12-01,12,Winter,0.3821537486633134
gcag,1965-12,-0.1463,1965-12-01,12,Winter,0.35589528298150425
GISTEMP,1966-01,-0.19,1966-01-01,1,Winter,0.33858766683829067
gcag,1966-01,-0.2832,1966-01-01,1,Winter,0.3016753138738168
GISTEMP,1966-02,-0.04,1966-02-01,2,Winter,0.39799596023604894
gcag,1966-02,-0.1676,1966-02-01,2,Winter,0.3474593053190226
GISTEMP,1966-03,0.03,1966-03-01,3,Summer,0.4257198304883362
gcag,1966-03,-0.1708,1966-03-01,3,Summer,0.3461919283932037
GISTEMP,1966-04,-0.13,1966-04-01,4,Summer,0.362350984197394
gcag,1966-04,-0.1705,1966-04-01,4,Summer,0.34631074497999925
GISTEMP,1966-05,-0.12,1966-05-01,5,Summer,0.36631153709057784
gcag,1966-05,-0.2186,1966-05-01,5,Summer,0.32726048556378473
GISTEMP,1966-06,0.01,1966-06-01,6,Monsoon,0.41779872470196844
gcag,1966-06,-0.105,1966-06-01,6,Monsoon,0.3722523664303537
GISTEMP,1966-07,0.08,1966-07-01,7,Monsoon,0.44552259495425567
gcag,1966-07,0.003,1966-07-01,7,Monsoon,0.41502633767673963
GISTEMP,1966-08,-0.09,1966-08-01,8,Monsoon,0.37819319577012955
gcag,1966-08,-0.1017,1966-08-01,8,Monsoon,0.3735593488851044
GISTEMP,1966-09,-0.03,1966-09-01,9,Post-Monsoon,0.40195651312923286
gcag,1966-09,-0.0866,1966-09-01,9,Post-Monsoon,0.37953978375381203
GISTEMP,1966-10,-0.17,1966-10-01,10,Post-Monsoon,0.3465087726246584
gcag,1966-10,-0.2377,1966-10-01,10,Post-Monsoon,0.31969582953780346
GISTEMP,1966-11,-0.01,1966-11-01,11,Post-Monsoon,0.40987761891560065
gcag,1966-11,-0.1077,1966-11-01,11,Post-Monsoon,0.37118301714919405
GISTEMP,1966-12,-0.03,1966-12-01,12,Winter,0.40195651312923286
gcag,1966-12,-0.1405,1966-12-01,12,Winter,0.35819240365955085
GISTEMP,1967-01,-0.08,1967-01-01,1,Winter,0.3821537486633134
gcag,1967-01,-0.2196,1967-01-01,1,Winter,0.3268644302744663
GISTEMP,1967-02,-0.21,1967-02-01,2,Winter,0.3306665610519229
gcag,1967-02,-0.3282,1967-02-01,2,Winter,0.2838528258544893
GISTEMP,1967-03,0.05,1967-03-01,3,Summer,0.433640936274704
gcag,1967-03,-0.0937,1967-03-01,3,Summer,0.3767277911996515
GISTEMP,1967-04,-0.05,1967-04-01,4,Summer,0.3940354073428651
gcag,1967-04,-0.1324,1967-04-01,4,Summer,0.36140045150302985
GISTEMP,1967-05,0.12,1967-05-01,5,Summer,0.46136480652699113
gcag,1967-05,0.0569,1967-05-01,5,Summer,0.4363737177710008
GISTEMP,1967-06,-0.08,1967-06-01,6,Monsoon,0.3821537486633134
gcag,1967-06,-0.1082,1967-06-01,6,Monsoon,0.37098498950453485
GISTEMP,1967-07,0.02,1967-07-01,7,Monsoon,0.4217592775951523
gcag,1967-07,-0.0679,1967-07-01,7,Monsoon,0.38694601766406594
GISTEMP,1967-08,0.01,1967-08-01,8,Monsoon,0.41779872470196844
gcag,1967-08,-0.0992,1967-08-01,8,Monsoon,0.37454948710840036
GISTEMP,1967-09,-0.06,1967-09-01,9,Post-Monsoon,0.39007485444968115
gcag,1967-09,-0.1245,1967-09-01,9,Post-Monsoon,0.3645292882886451
GISTEMP,1967-10,0.09,1967-10-01,10,Post-Monsoon,0.4494831478474396
gcag,1967-10,-0.0203,1967-10-01,10,Post-Monsoon,0.40579824943562126
GISTEMP,1967-11,-0.05,1967-11-01,11,Post-Monsoon,0.3940354073428651
gcag,1967-11,-0.1197,1967-11-01,11,Post-Monsoon,0.36643035367737337
GISTEMP,1967-12,-0.05,1967-12-01,12,Winter,0.3940354073428651
gcag,1967-12,-0.1537,1967-12-01,12,Winter,0.3529644738405482
GISTEMP,1968-01,-0.26,1968-01-01,1,Winter,0.31086379658600344
gcag,1968-01,-0.3247,1968-01-01,1,Winter,0.28523901936710366
GISTEMP,1968-02,-0.14,1968-02-01,2,Winter,0.35839043130421006
gcag,1968-02,-0.2677,1968-02-01,2,Winter,0.3078141708582518
GISTEMP,1968-03,0.2,1968-03-01,3,Summer,0.4930492296724623
gcag,1968-03,-0.0037,1968-03-01,3,Summer,0.41237276723830646
GISTEMP,1968-04,-0.06,1968-04-01,4,Summer,0.39007485444968115
gcag,1968-04,-0.1804,1968-04-01,4,Summer,0.34238979761574717
GISTEMP,1968-05,-0.14,1968-05-01,5,Summer,0.35839043130421006
gcag,1968-05,-0.2261,1968-05-01,5,Summer,0.32429007089389683
GISTEMP,1968-06,-0.09,1968-06-01,6,Monsoon,0.37819319577012955
gcag,1968-06,-0.1518,1968-06-01,6,Monsoon,0.3537169788902531
GISTEMP,1968-07,-0.13,1968-07-01,7,Monsoon,0.362350984197394
gcag,1968-07,-0.195,1968-07-01,7,Monsoon,0.3366073903916987
GISTEMP,1968-08,-0.09,1968-08-01,8,Monsoon,0.37819319577012955
gcag,1968-08,-0.13,1968-08-01,8,Monsoon,0.362350984197394
GISTEMP,1968-09,-0.19,1968-09-01,9,Post-Monsoon,0.33858766683829067
gcag,1968-09,-0.2265,1968-09-01,9,Post-Monsoon,0.3241316487781694
GISTEMP,1968-10,0.09,1968-10-01,10,Post-Monsoon,0.4494831478474396
gcag,1968-10,0.0082,1968-10-01,10,Post-Monsoon,0.4170858251811953
GISTEMP,1968-11,-0.05,1968-11-01,11,Post-Monsoon,0.3940354073428651
gcag,1968-11,-0.135,1968-11-01,11,Post-Monsoon,0.36037070775080204
GISTEMP,1968-12,-0.15,1968-12-01,12,Winter,0.3544298784110262
gcag,1968-12,-0.1912,1968-12-01,12,Winter,0.3381124004911086
GISTEMP,1969-01,-0.11,1969-01-01,1,Winter,0.37027208998376177
gcag,1969-01,-0.1624,1969-01-01,1,Winter,0.3495187928234782
GISTEMP,1969-02,-0.18,1969-02-01,2,Winter,0.34254821973147453
gcag,1969-02,-0.1971,1969-02-01,2,Winter,0.3357756742841301
GISTEMP,1969-03,0.01,1969-03-01,3,Summer,0.41779872470196844
gcag,1969-03,-0.1328,1969-03-01,3,Summer,0.3612420293873025
GISTEMP,1969-04,0.17,1969-04-01,4,Summer,0.48116757099291063
gcag,1969-04,0.0493,1969-04-01,4,Summer,0.4333636975721811
GISTEMP,1969-05,0.18,1969-05-01,5,Summer,0.4851281238860945
gcag,1969-05,0.0651,1969-05-01,5,Summer,0.4396213711434116
GISTEMP,1969-06,0.03,1969-06-01,6,Monsoon,0.4257198304883362
gcag,1969-06,0.0057,1969-06-01,6,Monsoon,0.4160956869578994
GISTEMP,1969-07,-0.04,1969-07-01,7,Monsoon,0.39799596023604894
gcag,1969-07,-0.1092,1969-07-01,7,Monsoon,0.3705889342152165
GISTEMP,1969-08,0.03,1969-08-01,8,Monsoon,0.4257198304883362
gcag,1969-08,-0.0729,1969-08-01,8,Monsoon,0.384965741217474
GISTEMP,1969-09,0.08,1969-09-01,9,Post-Monsoon,0.44552259495425567
gcag,1969-09,-0.0131,1969-09-01,9,Post-Monsoon,0.4086498475187137
GISTEMP,1969-10,0.09,1969-10-01,10,Post-Monsoon,0.4494831478474396
gcag,1969-10,0.0009,1969-10-01,10,Post-Monsoon,0.41419462156917103
GISTEMP,1969-11,0.12,1969-11-01,11,Post-Monsoon,0.46136480652699113
gcag,1969-11,0.0231,1969-11-01,11,Post-Monsoon,0.42298704899203926
GISTEMP,1969-12,0.24,1969-12-01,12,Winter,0.5088914412451979
gcag,1969-12,0.1667,1969-12-01,12,Winter,0.47986058853816
GISTEMP,1970-01,0.08,1970-01-01,1,Winter,0.44552259495425567
gcag,1970-01,0.014,1970-01-01,1,Winter,0.41938294585924196
GISTEMP,1970-02,0.22,1970-02-01,2,Winter,0.5009703354588301
gcag,1970-02,0.0638,1970-02-01,2,Winter,0.4391064992672978
GISTEMP,1970-03,0.06,1970-03-01,3,Summer,0.4376014891678879
gcag,1970-03,-0.0881,1970-03-01,3,Summer,0.3789457008198345
GISTEMP,1970-04,0.05,1970-04-01,4,Summer,0.433640936274704
gcag,1970-04,-0.0794,1970-04-01,4,Summer,0.38239138183690446
GISTEMP,1970-05,-0.03,1970-05-01,5,Summer,0.40195651312923286
gcag,1970-05,-0.1405,1970-05-01,5,Summer,0.35819240365955085
GISTEMP,1970-06,-0.03,1970-06-01,6,Monsoon,0.40195651312923286
gcag,1970-06,-0.137,1970-06-01,6,Monsoon,0.3595785971721652
GISTEMP,1970-07,0.01,1970-07-01,7,Monsoon,0.41779872470196844
gcag,1970-07,-0.112,1970-07-01,7,Monsoon,0.369479979405125
GISTEMP,1970-08,-0.1,1970-08-01,8,Monsoon,0.37423264287694563
gcag,1970-08,-0.1992,1970-08-01,8,Monsoon,0.3349439581765615
GISTEMP,1970-09,0.12,1970-09-01,9,Post-Monsoon,0.46136480652699113
gcag,1970-09,-0.0307,1970-09-01,9,Post-Monsoon,0.40167927442671003
GISTEMP,1970-10,0.03,1970-10-01,10,Post-Monsoon,0.4257198304883362
gcag,1970-10,-0.0603,1970-10-01,10,Post-Monsoon,0.3899560378628857
GISTEMP,1970-11,0.02,1970-11-01,11,Post-Monsoon,0.4217592775951523
gcag,1970-11,-0.0582,1970-11-01,11,Post-Monsoon,0.3907877539704543
GISTEMP,1970-12,-0.12,1970-12-01,12,Winter,0.36631153709057784
gcag,1970-12,-0.193,1970-12-01,12,Winter,0.33739950097033544
GISTEMP,1971-01,-0.02,1971-01-01,1,Winter,0.40591706602241673
gcag,1971-01,-0.1437,1971-01-01,1,Winter,0.35692502673373205
GISTEMP,1971-02,-0.15,1971-02-01,2,Winter,0.3544298784110262
gcag,1971-02,-0.2726,1971-02-01,2,Winter,0.30587349994059176
GISTEMP,1971-03,-0.18,1971-03-01,3,Summer,0.34254821973147453
gcag,1971-03,-0.3366,1971-03-01,3,Summer,0.2805259614242148
GISTEMP,1971-04,-0.07,1971-04-01,4,Summer,0.3861143015564973
gcag,1971-04,-0.2329,1971-04-01,4,Summer,0.32159689492653176
GISTEMP,1971-05,-0.05,1971-05-01,5,Summer,0.3940354073428651
gcag,1971-05,-0.1975,1971-05-01,5,Summer,0.3356172521684027
GISTEMP,1971-06,-0.16,1971-06-01,6,Monsoon,0.3504693255178423
gcag,1971-06,-0.2552,1971-06-01,6,Monsoon,0.3127648619747317
GISTEMP,1971-07,-0.08,1971-07-01,7,Monsoon,0.3821537486633134
gcag,1971-07,-0.1848,1971-07-01,7,Monsoon,0.3406471543427463
GISTEMP,1971-08,-0.01,1971-08-01,8,Monsoon,0.40987761891560065
gcag,1971-08,-0.1812,1971-08-01,8,Monsoon,0.34207295338429244
GISTEMP,1971-09,-0.06,1971-09-01,9,Post-Monsoon,0.39007485444968115
gcag,1971-09,-0.1264,1971-09-01,9,Post-Monsoon,0.36377678323894014
GISTEMP,1971-10,-0.04,1971-10-01,10,Post-Monsoon,0.39799596023604894
gcag,1971-10,-0.1562,1971-10-01,10,Post-Monsoon,0.35197433561725217
GISTEMP,1971-11,-0.07,1971-11-01,11,Post-Monsoon,0.3861143015564973
gcag,1971-11,-0.1528,1971-11-01,11,Post-Monsoon,0.3533209236009347
GISTEMP,1971-12,-0.08,1971-12-01,12,Winter,0.3821537486633134
gcag,1971-12,-0.2307,1971-12-01,12,Winter,0.3224682165630322
GISTEMP,1972-01,-0.22,1972-01-01,1,Winter,0.32670600815873896
gcag,1972-01,-0.379,1972-01-01,1,Winter,0.2637332171571151
GISTEMP,1972-02,-0.18,1972-02-01,2,Winter,0.34254821973147453
gcag,1972-02,-0.2778,1972-02-01,2,Winter,0.3038140124361361
GISTEMP,1972-03,0.02,1972-03-01,3,Summer,0.4217592775951523
gcag,1972-03,-0.143,1972-03-01,3,Summer,0.35720226543625494
GISTEMP,1972-04,0.0,1972-04-01,4,Summer,0.4138381718087845
gcag,1972-04,-0.1276,1972-04-01,4,Summer,0.36330151689175816
GISTEMP,1972-05,-0.03,1972-05-01,5,Summer,0.40195651312923286
gcag,1972-05,-0.0825,1972-05-01,5,Summer,0.38116361044001745
GISTEMP,1972-06,0.04,1972-06-01,6,Monsoon,0.4296803833815201
gcag,1972-06,-0.0319,1972-06-01,6,Monsoon,0.4012040080795279
GISTEMP,1972-07,0.01,1972-07-01,7,Monsoon,0.41779872470196844
gcag,1972-07,-0.0927,1972-07-01,7,Monsoon,0.3771238464889699
GISTEMP,1972-08,0.16,1972-08-01,8,Monsoon,0.4772070180997267
gcag,1972-08,0.0612,1972-08-01,8,Monsoon,0.4380767555150699
GISTEMP,1972-09,0.02,1972-09-01,9,Post-Monsoon,0.4217592775951523
gcag,1972-09,-0.0524,1972-09-01,9,Post-Monsoon,0.39308487464850095
GISTEMP,1972-10,0.08,1972-10-01,10,Post-Monsoon,0.44552259495425567
gcag,1972-10,-0.0568,1972-10-01,10,Post-Monsoon,0.39134223137550006
GISTEMP,1972-11,0.02,1972-11-01,11,Post-Monsoon,0.4217592775951523
gcag,1972-11,-0.0518,1972-11-01,11,Post-Monsoon,0.393322507822092
GISTEMP,1972-12,0.18,1972-12-01,12,Winter,0.4851281238860945
gcag,1972-12,0.1089,1972-12-01,12,Winter,0.4569685928155571
GISTEMP,1973-01,0.29,1973-01-01,1,Winter,0.5286942057111174
gcag,1973-01,0.1009,1973-01-01,1,Winter,0.45380015050100997
GISTEMP,1973-02,0.32,1973-02-01,2,Winter,0.540575864390669
gcag,1973-02,0.1593,1973-02-01,2,Winter,0.4769297793972039
GISTEMP,1973-03,0.29,1973-03-01,3,Summer,0.5286942057111174
gcag,1973-03,0.115,1973-03-01,3,Summer,0.45938453008039926
GISTEMP,1973-04,0.27,1973-04-01,4,Summer,0.5207730999247495
gcag,1973-04,0.1992,1973-04-01,4,Summer,0.4927323854410076
GISTEMP,1973-05,0.23,1973-05-01,5,Summer,0.5049308883520139
gcag,1973-05,0.1081,1973-05-01,5,Summer,0.4566517485841024
GISTEMP,1973-06,0.19,1973-06-01,6,Monsoon,0.4890886767792784
gcag,1973-06,0.106,1973-06-01,6,Monsoon,0.4558200324765338
GISTEMP,1973-07,0.12,1973-07-01,7,Monsoon,0.46136480652699113
gcag,1973-07,0.0162,1973-07-01,7,Monsoon,0.4202542674957424
GISTEMP,1973-08,0.05,1973-08-01,8,Monsoon,0.433640936274704
gcag,1973-08,-0.0275,1973-08-01,8,Monsoon,0.40294665135252883
GISTEMP,1973-09,0.09,1973-09-01,9,Post-Monsoon,0.4494831478474396
gcag,1973-09,-0.0352,1973-09-01,9,Post-Monsoon,0.3998970256247773
GISTEMP,1973-10,0.1,1973-10-01,10,Post-Monsoon,0.45344370074062346
gcag,1973-10,0.0109,1973-10-01,10,Post-Monsoon,0.41815517446235495
GISTEMP,1973-11,0.04,1973-11-01,11,Post-Monsoon,0.4296803833815201
gcag,1973-11,-0.0252,1973-11-01,11,Post-Monsoon,0.4038575785179611
GISTEMP,1973-12,-0.07,1973-12-01,12,Winter,0.3861143015564973
gcag,1973-12,-0.1284,1973-12-01,12,Winter,0.36298467266030343
GISTEMP,1974-01,-0.1,1974-01-01,1,Winter,0.37423264287694563
gcag,1974-01,-0.2824,1974-01-01,1,Winter,0.3019921581052715
GISTEMP,1974-02,-0.27,1974-02-01,2,Winter,0.3069032436928195
gcag,1974-02,-0.4466,1974-02-01,2,Winter,0.23695987959919204
GISTEMP,1974-03,-0.05,1974-03-01,3,Summer,0.3940354073428651
gcag,1974-03,-0.2372,1974-03-01,3,Summer,0.3198938571824627
GISTEMP,1974-04,-0.11,1974-04-01,4,Summer,0.37027208998376177
gcag,1974-04,-0.2014,1974-04-01,4,Summer,0.334072636540061
GISTEMP,1974-05,-0.04,1974-05-01,5,Summer,0.39799596023604894
gcag,1974-05,-0.1266,1974-05-01,5,Summer,0.36369757218107646
GISTEMP,1974-06,-0.05,1974-06-01,6,Monsoon,0.3940354073428651
gcag,1974-06,-0.1153,1974-06-01,6,Monsoon,0.3681729969503743
GISTEMP,1974-07,-0.03,1974-07-01,7,Monsoon,0.40195651312923286
gcag,1974-07,-0.1359,1974-07-01,7,Monsoon,0.3600142579904155
GISTEMP,1974-08,0.1,1974-08-01,8,Monsoon,0.45344370074062346
gcag,1974-08,0.0231,1974-08-01,8,Monsoon,0.42298704899203926
GISTEMP,1974-09,-0.08,1974-09-01,9,Post-Monsoon,0.3821537486633134
gcag,1974-09,-0.0927,1974-09-01,9,Post-Monsoon,0.3771238464889699
GISTEMP,1974-10,-0.06,1974-10-01,10,Post-Monsoon,0.39007485444968115
gcag,1974-10,-0.1153,1974-10-01,10,Post-Monsoon,0.3681729969503743
GISTEMP,1974-11,-0.08,1974-11-01,11,Post-Monsoon,0.3821537486633134
gcag,1974-11,-0.1262,1974-11-01,11,Post-Monsoon,0.3638559942968039
GISTEMP,1974-12,-0.08,1974-12-01,12,Winter,0.3821537486633134
gcag,1974-12,-0.2139,1974-12-01,12,Winter,0.32912194542358114
GISTEMP,1975-01,0.1,1975-01-01,1,Winter,0.45344370074062346
gcag,1975-01,-0.0966,1975-01-01,1,Winter,0.37557923086062817
GISTEMP,1975-02,0.08,1975-02-01,2,Winter,0.44552259495425567
gcag,1975-02,-0.0209,1975-02-01,2,Winter,0.4055606162620302
GISTEMP,1975-03,0.12,1975-03-01,3,Summer,0.46136480652699113
gcag,1975-03,-0.0111,1975-03-01,3,Summer,0.40944195809735034
GISTEMP,1975-04,0.04,1975-04-01,4,Summer,0.4296803833815201
gcag,1975-04,-0.052,1975-04-01,4,Summer,0.3932432967642283
GISTEMP,1975-05,0.16,1975-05-01,5,Summer,0.4772070180997267
gcag,1975-05,0.053,1975-05-01,5,Summer,0.43482910214265913
GISTEMP,1975-06,-0.01,1975-06-01,6,Monsoon,0.40987761891560065
gcag,1975-06,-0.0608,1975-06-01,6,Monsoon,0.3897580102182265
GISTEMP,1975-07,-0.01,1975-07-01,7,Monsoon,0.40987761891560065
gcag,1975-07,-0.1047,1975-07-01,7,Monsoon,0.3723711830171492
